"constructorId","constructor","constructor_nationality","raceId","constructor_points","constructor_wins","circuitId","race_name","year"
190,"Eagle-Weslake","American",676,0,0,52,"Canadian Grand Prix",1968
190,"Eagle-Weslake","American",671,0,0,39,"Dutch Grand Prix",1968
190,"Eagle-Weslake","American",687,13,1,14,"Italian Grand Prix",1967
190,"Eagle-Weslake","American",682,9,1,13,"Belgian Grand Prix",1967
190,"Eagle-Weslake","American",684,9,1,9,"British Grand Prix",1967
190,"Eagle-Weslake","American",674,0,0,20,"German Grand Prix",1968
190,"Eagle-Weslake","American",669,0,0,6,"Monaco Grand Prix",1968
190,"Eagle-Weslake","American",686,13,1,48,"Canadian Grand Prix",1967
190,"Eagle-Weslake","American",689,13,1,32,"Mexican Grand Prix",1967
190,"Eagle-Weslake","American",688,13,1,46,"United States Grand Prix",1967
190,"Eagle-Weslake","American",673,0,0,38,"British Grand Prix",1968
191,"Brabham-Repco","British",660,0,0,51,"French Grand Prix",1969
191,"Brabham-Repco","British",694,30,3,39,"Dutch Grand Prix",1966
191,"Brabham-Repco","British",667,4,0,30,"South African Grand Prix",1968
191,"Brabham-Repco","British",681,18,1,39,"Dutch Grand Prix",1967
191,"Brabham-Repco","British",678,10,0,32,"Mexican Grand Prix",1968
191,"Brabham-Repco","British",662,0,0,20,"German Grand Prix",1969
191,"Brabham-Repco","British",675,10,0,14,"Italian Grand Prix",1968
191,"Brabham-Repco","British",671,6,0,39,"Dutch Grand Prix",1968
191,"Brabham-Repco","British",674,10,0,20,"German Grand Prix",1968
191,"Brabham-Repco","British",695,39,4,20,"German Grand Prix",1966
191,"Brabham-Repco","British",697,40,4,46,"United States Grand Prix",1966
191,"Brabham-Repco","British",669,4,0,6,"Monaco Grand Prix",1968
191,"Brabham-Repco","British",661,0,0,9,"British Grand Prix",1969
191,"Brabham-Repco","British",659,0,0,39,"Dutch Grand Prix",1969
191,"Brabham-Repco","British",677,10,0,46,"United States Grand Prix",1968
191,"Brabham-Repco","British",688,61,4,46,"United States Grand Prix",1967
191,"Brabham-Repco","British",672,6,0,53,"French Grand Prix",1968
191,"Brabham-Repco","British",663,0,0,14,"Italian Grand Prix",1969
191,"Brabham-Repco","British",657,0,0,49,"Spanish Grand Prix",1969
191,"Brabham-Repco","British",665,0,0,46,"United States Grand Prix",1969
191,"Brabham-Repco","British",683,27,2,54,"French Grand Prix",1967
191,"Brabham-Repco","British",689,63,4,32,"Mexican Grand Prix",1967
191,"Brabham-Repco","British",685,42,3,20,"German Grand Prix",1967
191,"Brabham-Repco","British",690,0,0,6,"Monaco Grand Prix",1966
191,"Brabham-Repco","British",658,0,0,6,"Monaco Grand Prix",1969
191,"Brabham-Repco","British",693,21,2,38,"British Grand Prix",1966
191,"Brabham-Repco","British",666,0,0,32,"Mexican Grand Prix",1969
191,"Brabham-Repco","British",682,18,1,13,"Belgian Grand Prix",1967
191,"Brabham-Repco","British",673,6,0,38,"British Grand Prix",1968
191,"Brabham-Repco","British",691,3,0,13,"Belgian Grand Prix",1966
191,"Brabham-Repco","British",684,33,2,9,"British Grand Prix",1967
191,"Brabham-Repco","British",687,57,4,14,"Italian Grand Prix",1967
191,"Brabham-Repco","British",680,12,1,6,"Monaco Grand Prix",1967
191,"Brabham-Repco","British",679,3,0,30,"South African Grand Prix",1967
191,"Brabham-Repco","British",676,10,0,52,"Canadian Grand Prix",1968
191,"Brabham-Repco","British",656,0,0,30,"South African Grand Prix",1969
191,"Brabham-Repco","British",668,4,0,45,"Spanish Grand Prix",1968
191,"Brabham-Repco","British",696,40,4,14,"Italian Grand Prix",1966
191,"Brabham-Repco","British",692,12,1,55,"French Grand Prix",1966
191,"Brabham-Repco","British",670,4,0,13,"Belgian Grand Prix",1968
191,"Brabham-Repco","British",698,42,4,32,"Mexican Grand Prix",1966
191,"Brabham-Repco","British",664,0,0,48,"Canadian Grand Prix",1969
191,"Brabham-Repco","British",686,51,4,48,"Canadian Grand Prix",1967
192,"Cooper-Ferrari","British",696,0,0,14,"Italian Grand Prix",1966
192,"Cooper-Ferrari","British",697,0,0,46,"United States Grand Prix",1966
192,"Cooper-Ferrari","British",694,0,0,39,"Dutch Grand Prix",1966
192,"Cooper-Ferrari","British",698,0,0,32,"Mexican Grand Prix",1966
192,"Cooper-Ferrari","British",693,0,0,38,"British Grand Prix",1966
192,"Cooper-Ferrari","British",695,0,0,20,"German Grand Prix",1966
193,"Cooper-ATS","British",685,0,0,20,"German Grand Prix",1967
193,"Cooper-ATS","British",686,0,0,48,"Canadian Grand Prix",1967
193,"Cooper-ATS","British",689,0,0,32,"Mexican Grand Prix",1967
193,"Cooper-ATS","British",687,0,0,14,"Italian Grand Prix",1967
193,"Cooper-ATS","British",688,0,0,46,"United States Grand Prix",1967
193,"Cooper-ATS","British",684,0,0,9,"British Grand Prix",1967
194,"McLaren-BRM","British",678,3,0,32,"Mexican Grand Prix",1968
194,"McLaren-BRM","British",688,3,0,46,"United States Grand Prix",1967
194,"McLaren-BRM","British",673,2,0,38,"British Grand Prix",1968
194,"McLaren-BRM","British",684,3,0,9,"British Grand Prix",1967
194,"McLaren-BRM","British",683,3,0,54,"French Grand Prix",1967
194,"McLaren-BRM","British",689,3,0,32,"Mexican Grand Prix",1967
194,"McLaren-BRM","British",671,2,0,39,"Dutch Grand Prix",1968
194,"McLaren-BRM","British",685,3,0,20,"German Grand Prix",1967
194,"McLaren-BRM","British",686,3,0,48,"Canadian Grand Prix",1967
194,"McLaren-BRM","British",667,2,0,30,"South African Grand Prix",1968
194,"McLaren-BRM","British",677,3,0,46,"United States Grand Prix",1968
194,"McLaren-BRM","British",676,3,0,52,"Canadian Grand Prix",1968
194,"McLaren-BRM","British",680,3,0,6,"Monaco Grand Prix",1967
194,"McLaren-BRM","British",672,2,0,53,"French Grand Prix",1968
194,"McLaren-BRM","British",675,3,0,14,"Italian Grand Prix",1968
194,"McLaren-BRM","British",669,2,0,6,"Monaco Grand Prix",1968
194,"McLaren-BRM","British",682,3,0,13,"Belgian Grand Prix",1967
194,"McLaren-BRM","British",674,2,0,20,"German Grand Prix",1968
194,"McLaren-BRM","British",681,3,0,39,"Dutch Grand Prix",1967
194,"McLaren-BRM","British",687,3,0,14,"Italian Grand Prix",1967
194,"McLaren-BRM","British",670,2,0,13,"Belgian Grand Prix",1968
194,"McLaren-BRM","British",668,2,0,45,"Spanish Grand Prix",1968
195,"Cooper-BRM","British",671,9,0,39,"Dutch Grand Prix",1968
195,"Cooper-BRM","British",677,14,0,46,"United States Grand Prix",1968
195,"Cooper-BRM","British",672,12,0,53,"French Grand Prix",1968
195,"Cooper-BRM","British",673,12,0,38,"British Grand Prix",1968
195,"Cooper-BRM","British",668,4,0,45,"Spanish Grand Prix",1968
195,"Cooper-BRM","British",667,0,0,30,"South African Grand Prix",1968
195,"Cooper-BRM","British",675,12,0,14,"Italian Grand Prix",1968
195,"Cooper-BRM","British",676,14,0,52,"Canadian Grand Prix",1968
195,"Cooper-BRM","British",674,12,0,20,"German Grand Prix",1968
195,"Cooper-BRM","British",669,8,0,6,"Monaco Grand Prix",1968
195,"Cooper-BRM","British",670,9,0,13,"Belgian Grand Prix",1968
195,"Cooper-BRM","British",678,14,0,32,"Mexican Grand Prix",1968
196,"Matra-Ford","French",660,36,4,51,"French Grand Prix",1969
196,"Matra-Ford","French",678,45,3,32,"Mexican Grand Prix",1968
196,"Matra-Ford","French",670,6,0,13,"Belgian Grand Prix",1968
196,"Matra-Ford","French",665,63,6,46,"United States Grand Prix",1969
196,"Matra-Ford","French",676,36,2,52,"Canadian Grand Prix",1968
196,"Matra-Ford","French",677,45,3,46,"United States Grand Prix",1968
196,"Matra-Ford","French",673,20,1,38,"British Grand Prix",1968
196,"Matra-Ford","French",666,66,6,32,"Mexican Grand Prix",1969
196,"Matra-Ford","French",668,3,0,45,"Spanish Grand Prix",1968
196,"Matra-Ford","French",662,51,5,20,"German Grand Prix",1969
196,"Matra-Ford","French",664,63,6,48,"Canadian Grand Prix",1969
196,"Matra-Ford","French",671,15,1,39,"Dutch Grand Prix",1968
196,"Matra-Ford","French",667,1,0,30,"South African Grand Prix",1968
196,"Matra-Ford","French",674,29,2,20,"German Grand Prix",1968
196,"Matra-Ford","French",669,3,0,6,"Monaco Grand Prix",1968
196,"Matra-Ford","French",675,35,2,14,"Italian Grand Prix",1968
196,"Matra-Ford","French",658,18,2,6,"Monaco Grand Prix",1969
196,"Matra-Ford","French",657,18,2,49,"Spanish Grand Prix",1969
196,"Matra-Ford","French",659,27,3,39,"Dutch Grand Prix",1969
196,"Matra-Ford","French",661,45,5,9,"British Grand Prix",1969
196,"Matra-Ford","French",672,19,1,53,"French Grand Prix",1968
196,"Matra-Ford","French",663,60,6,14,"Italian Grand Prix",1969
196,"Matra-Ford","French",656,9,1,30,"South African Grand Prix",1969
197,"BRM-Ford","British",666,0,0,32,"Mexican Grand Prix",1969
197,"BRM-Ford","British",665,0,0,46,"United States Grand Prix",1969
197,"BRM-Ford","British",664,0,0,48,"Canadian Grand Prix",1969
197,"BRM-Ford","British",662,0,0,20,"German Grand Prix",1969
197,"BRM-Ford","British",663,0,0,14,"Italian Grand Prix",1969
198,"McLaren-Alfa Romeo","British",646,0,0,13,"Belgian Grand Prix",1970
198,"McLaren-Alfa Romeo","British",652,0,0,14,"Italian Grand Prix",1970
198,"McLaren-Alfa Romeo","British",654,0,0,46,"United States Grand Prix",1970
198,"McLaren-Alfa Romeo","British",651,0,0,70,"Austrian Grand Prix",1970
198,"McLaren-Alfa Romeo","British",649,0,0,38,"British Grand Prix",1970
198,"McLaren-Alfa Romeo","British",653,0,0,52,"Canadian Grand Prix",1970
198,"McLaren-Alfa Romeo","British",644,0,0,45,"Spanish Grand Prix",1970
198,"McLaren-Alfa Romeo","British",647,0,0,39,"Dutch Grand Prix",1970
198,"McLaren-Alfa Romeo","British",655,0,0,32,"Mexican Grand Prix",1970
198,"McLaren-Alfa Romeo","British",645,0,0,6,"Monaco Grand Prix",1970
198,"McLaren-Alfa Romeo","British",650,0,0,10,"German Grand Prix",1970
198,"McLaren-Alfa Romeo","British",648,0,0,51,"French Grand Prix",1970
199,"March-Alfa Romeo","British",632,0,0,30,"South African Grand Prix",1971
199,"March-Alfa Romeo","British",635,0,0,39,"Dutch Grand Prix",1971
199,"March-Alfa Romeo","British",642,0,0,46,"United States Grand Prix",1971
199,"March-Alfa Romeo","British",639,0,0,70,"Austrian Grand Prix",1971
199,"March-Alfa Romeo","British",638,0,0,20,"German Grand Prix",1971
199,"March-Alfa Romeo","British",636,0,0,34,"French Grand Prix",1971
199,"March-Alfa Romeo","British",640,0,0,14,"Italian Grand Prix",1971
199,"March-Alfa Romeo","British",633,0,0,49,"Spanish Grand Prix",1971
199,"March-Alfa Romeo","British",634,0,0,6,"Monaco Grand Prix",1971
199,"March-Alfa Romeo","British",637,0,0,9,"British Grand Prix",1971
199,"March-Alfa Romeo","British",641,0,0,48,"Canadian Grand Prix",1971
200,"March-Ford","British",632,0,0,30,"South African Grand Prix",1971
200,"March-Ford","British",640,24,0,14,"Italian Grand Prix",1971
200,"March-Ford","British",639,18,0,70,"Austrian Grand Prix",1971
200,"March-Ford","British",635,9,0,39,"Dutch Grand Prix",1971
200,"March-Ford","British",642,33,0,46,"United States Grand Prix",1971
200,"March-Ford","British",636,9,0,34,"French Grand Prix",1971
200,"March-Ford","British",641,30,0,48,"Canadian Grand Prix",1971
200,"March-Ford","British",634,6,0,6,"Monaco Grand Prix",1971
200,"March-Ford","British",637,15,0,9,"British Grand Prix",1971
200,"March-Ford","British",638,17,0,20,"German Grand Prix",1971
200,"March-Ford","British",633,0,0,49,"Spanish Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",636,0,0,34,"French Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",635,0,0,39,"Dutch Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",641,0,0,48,"Canadian Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",638,0,0,20,"German Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",640,0,0,14,"Italian Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",642,0,0,46,"United States Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",637,0,0,9,"British Grand Prix",1971
201,"Lotus-Pratt &amp; Whitney","British",639,0,0,70,"Austrian Grand Prix",1971
202,"Shadow-Ford","British",577,0,0,18,"Brazilian Grand Prix",1975
202,"Shadow-Ford","British",579,1.5,0,49,"Spanish Grand Prix",1975
202,"Shadow-Ford","British",588,9.5,0,14,"Italian Grand Prix",1975
202,"Shadow-Ford","British",578,0,0,30,"South African Grand Prix",1975
202,"Shadow-Ford","British",584,3.5,0,34,"French Grand Prix",1975
202,"Shadow-Ford","British",585,3.5,0,9,"British Grand Prix",1975
202,"Shadow-Ford","British",581,2.5,0,40,"Belgian Grand Prix",1975
202,"Shadow-Ford","British",583,3.5,0,39,"Dutch Grand Prix",1975
202,"Shadow-Ford","British",586,6.5,0,20,"German Grand Prix",1975
202,"Shadow-Ford","British",589,9.5,0,46,"United States Grand Prix",1975
202,"Shadow-Ford","British",576,0,0,25,"Argentine Grand Prix",1975
202,"Shadow-Ford","British",582,2.5,0,47,"Swedish Grand Prix",1975
202,"Shadow-Ford","British",580,1.5,0,6,"Monaco Grand Prix",1975
202,"Shadow-Ford","British",587,8.5,0,70,"Austrian Grand Prix",1975
203,"Shadow-Matra","British",587,0,0,70,"Austrian Grand Prix",1975
203,"Shadow-Matra","British",589,0,0,46,"United States Grand Prix",1975
203,"Shadow-Matra","British",588,0,0,14,"Italian Grand Prix",1975
204,"Brabham-Alfa Romeo","British",515,1,0,43,"United States Grand Prix West",1979
204,"Brabham-Alfa Romeo","British",526,7,0,46,"United States Grand Prix",1979
204,"Brabham-Alfa Romeo","British",572,9,0,14,"Italian Grand Prix",1976
204,"Brabham-Alfa Romeo","British",569,9,0,20,"German Grand Prix",1976
204,"Brabham-Alfa Romeo","British",568,6,0,38,"British Grand Prix",1976
204,"Brabham-Alfa Romeo","British",564,3,0,40,"Belgian Grand Prix",1976
204,"Brabham-Alfa Romeo","British",561,0,0,30,"South African Grand Prix",1976
204,"Brabham-Alfa Romeo","British",525,7,0,7,"Canadian Grand Prix",1979
204,"Brabham-Alfa Romeo","British",524,7,0,14,"Italian Grand Prix",1979
204,"Brabham-Alfa Romeo","British",518,1,0,6,"Monaco Grand Prix",1979
204,"Brabham-Alfa Romeo","British",512,0,0,25,"Argentine Grand Prix",1979
204,"Brabham-Alfa Romeo","British",516,1,0,45,"Spanish Grand Prix",1979
204,"Brabham-Alfa Romeo","British",575,9,0,16,"Japanese Grand Prix",1976
204,"Brabham-Alfa Romeo","British",574,9,0,46,"United States Grand Prix",1976
204,"Brabham-Alfa Romeo","British",570,9,0,70,"Austrian Grand Prix",1976
204,"Brabham-Alfa Romeo","British",571,9,0,39,"Dutch Grand Prix",1976
204,"Brabham-Alfa Romeo","British",563,3,0,45,"Spanish Grand Prix",1976
204,"Brabham-Alfa Romeo","British",513,0,0,18,"Brazilian Grand Prix",1979
204,"Brabham-Alfa Romeo","British",566,3,0,47,"Swedish Grand Prix",1976
204,"Brabham-Alfa Romeo","British",562,0,0,43,"United States Grand Prix West",1976
204,"Brabham-Alfa Romeo","British",521,1,0,10,"German Grand Prix",1979
204,"Brabham-Alfa Romeo","British",560,0,0,18,"Brazilian Grand Prix",1976
204,"Brabham-Alfa Romeo","British",517,1,0,40,"Belgian Grand Prix",1979
204,"Brabham-Alfa Romeo","British",522,1,0,70,"Austrian Grand Prix",1979
204,"Brabham-Alfa Romeo","British",567,6,0,34,"French Grand Prix",1976
204,"Brabham-Alfa Romeo","British",520,1,0,9,"British Grand Prix",1979
204,"Brabham-Alfa Romeo","British",573,9,0,48,"Canadian Grand Prix",1976
204,"Brabham-Alfa Romeo","British",523,4,0,39,"Dutch Grand Prix",1979
204,"Brabham-Alfa Romeo","British",519,1,0,41,"French Grand Prix",1979
204,"Brabham-Alfa Romeo","British",514,1,0,30,"South African Grand Prix",1979
204,"Brabham-Alfa Romeo","British",565,3,0,6,"Monaco Grand Prix",1976
205,"Lotus","Malaysian",355,0,0,24,"Abu Dhabi Grand Prix",2010
205,"Lotus","Malaysian",857,0,0,68,"Indian Grand Prix",2011
205,"Lotus","Malaysian",352,0,0,22,"Japanese Grand Prix",2010
205,"Lotus","Malaysian",858,0,0,24,"Abu Dhabi Grand Prix",2011
205,"Lotus","Malaysian",851,0,0,11,"Hungarian Grand Prix",2011
205,"Lotus","Malaysian",353,0,0,35,"Korean Grand Prix",2010
205,"Lotus","Malaysian",338,0,0,1,"Australian Grand Prix",2010
205,"Lotus","Malaysian",848,0,0,12,"European Grand Prix",2011
205,"Lotus","Malaysian",841,0,0,1,"Australian Grand Prix",2011
205,"Lotus","Malaysian",859,0,0,18,"Brazilian Grand Prix",2011
205,"Lotus","Malaysian",341,0,0,4,"Spanish Grand Prix",2010
205,"Lotus","Malaysian",343,0,0,5,"Turkish Grand Prix",2010
205,"Lotus","Malaysian",847,0,0,7,"Canadian Grand Prix",2011
205,"Lotus","Malaysian",351,0,0,15,"Singapore Grand Prix",2010
205,"Lotus","Malaysian",345,0,0,12,"European Grand Prix",2010
205,"Lotus","Malaysian",348,0,0,11,"Hungarian Grand Prix",2010
205,"Lotus","Malaysian",855,0,0,22,"Japanese Grand Prix",2011
205,"Lotus","Malaysian",849,0,0,9,"British Grand Prix",2011
205,"Lotus","Malaysian",852,0,0,13,"Belgian Grand Prix",2011
205,"Lotus","Malaysian",349,0,0,13,"Belgian Grand Prix",2010
205,"Lotus","Malaysian",844,0,0,5,"Turkish Grand Prix",2011
205,"Lotus","Malaysian",845,0,0,4,"Spanish Grand Prix",2011
205,"Lotus","Malaysian",344,0,0,7,"Canadian Grand Prix",2010
205,"Lotus","Malaysian",853,0,0,14,"Italian Grand Prix",2011
205,"Lotus","Malaysian",842,0,0,2,"Malaysian Grand Prix",2011
205,"Lotus","Malaysian",850,0,0,20,"German Grand Prix",2011
205,"Lotus","Malaysian",354,0,0,18,"Brazilian Grand Prix",2010
205,"Lotus","Malaysian",339,0,0,2,"Malaysian Grand Prix",2010
205,"Lotus","Malaysian",856,0,0,35,"Korean Grand Prix",2011
205,"Lotus","Malaysian",846,0,0,6,"Monaco Grand Prix",2011
205,"Lotus","Malaysian",346,0,0,9,"British Grand Prix",2010
205,"Lotus","Malaysian",350,0,0,14,"Italian Grand Prix",2010
205,"Lotus","Malaysian",854,0,0,15,"Singapore Grand Prix",2011
205,"Lotus","Malaysian",340,0,0,17,"Chinese Grand Prix",2010
205,"Lotus","Malaysian",347,0,0,10,"German Grand Prix",2010
205,"Lotus","Malaysian",843,0,0,17,"Chinese Grand Prix",2011
205,"Lotus","Malaysian",342,0,0,6,"Monaco Grand Prix",2010
205,"Lotus","Malaysian",337,0,0,3,"Bahrain Grand Prix",2010
206,"Marussia","Russian",881,0,0,2,"Malaysian Grand Prix",2013
206,"Marussia","Russian",865,0,0,6,"Monaco Grand Prix",2012
206,"Marussia","Russian",904,0,0,4,"Spanish Grand Prix",2014
206,"Marussia","Russian",870,0,0,11,"Hungarian Grand Prix",2012
206,"Marussia","Russian",861,0,0,2,"Malaysian Grand Prix",2012
206,"Marussia","Russian",866,0,0,7,"Canadian Grand Prix",2012
206,"Marussia","Russian",917,2,0,18,"Brazilian Grand Prix",2014
206,"Marussia","Russian",914,2,0,22,"Japanese Grand Prix",2014
206,"Marussia","Russian",877,0,0,24,"Abu Dhabi Grand Prix",2012
206,"Marussia","Russian",903,0,0,17,"Chinese Grand Prix",2014
206,"Marussia","Russian",909,2,0,10,"German Grand Prix",2014
206,"Marussia","Russian",874,0,0,22,"Japanese Grand Prix",2012
206,"Marussia","Russian",897,0,0,24,"Abu Dhabi Grand Prix",2013
206,"Marussia","Russian",891,0,0,13,"Belgian Grand Prix",2013
206,"Marussia","Russian",911,2,0,13,"Belgian Grand Prix",2014
206,"Marussia","Russian",894,0,0,35,"Korean Grand Prix",2013
206,"Marussia","Russian",863,0,0,3,"Bahrain Grand Prix",2012
206,"Marussia","Russian",910,2,0,11,"Hungarian Grand Prix",2014
206,"Marussia","Russian",880,0,0,1,"Australian Grand Prix",2013
206,"Marussia","Russian",875,0,0,35,"Korean Grand Prix",2012
206,"Marussia","Russian",906,2,0,7,"Canadian Grand Prix",2014
206,"Marussia","Russian",871,0,0,13,"Belgian Grand Prix",2012
206,"Marussia","Russian",915,2,0,71,"Russian Grand Prix",2014
206,"Marussia","Russian",878,0,0,69,"United States Grand Prix",2012
206,"Marussia","Russian",882,0,0,17,"Chinese Grand Prix",2013
206,"Marussia","Russian",864,0,0,4,"Spanish Grand Prix",2012
206,"Marussia","Russian",908,2,0,9,"British Grand Prix",2014
206,"Marussia","Russian",869,0,0,10,"German Grand Prix",2012
206,"Marussia","Russian",916,2,0,69,"United States Grand Prix",2014
206,"Marussia","Russian",886,0,0,7,"Canadian Grand Prix",2013
206,"Marussia","Russian",907,2,0,70,"Austrian Grand Prix",2014
206,"Marussia","Russian",888,0,0,20,"German Grand Prix",2013
206,"Marussia","Russian",867,0,0,12,"European Grand Prix",2012
206,"Marussia","Russian",892,0,0,14,"Italian Grand Prix",2013
206,"Marussia","Russian",868,0,0,9,"British Grand Prix",2012
206,"Marussia","Russian",901,0,0,2,"Malaysian Grand Prix",2014
206,"Marussia","Russian",900,0,0,1,"Australian Grand Prix",2014
206,"Marussia","Russian",895,0,0,22,"Japanese Grand Prix",2013
206,"Marussia","Russian",893,0,0,15,"Singapore Grand Prix",2013
206,"Marussia","Russian",902,0,0,3,"Bahrain Grand Prix",2014
206,"Marussia","Russian",883,0,0,3,"Bahrain Grand Prix",2013
206,"Marussia","Russian",890,0,0,11,"Hungarian Grand Prix",2013
206,"Marussia","Russian",899,0,0,18,"Brazilian Grand Prix",2013
206,"Marussia","Russian",887,0,0,9,"British Grand Prix",2013
206,"Marussia","Russian",912,2,0,14,"Italian Grand Prix",2014
206,"Marussia","Russian",885,0,0,6,"Monaco Grand Prix",2013
206,"Marussia","Russian",879,0,0,18,"Brazilian Grand Prix",2012
206,"Marussia","Russian",862,0,0,17,"Chinese Grand Prix",2012
206,"Marussia","Russian",876,0,0,68,"Indian Grand Prix",2012
206,"Marussia","Russian",905,2,0,6,"Monaco Grand Prix",2014
206,"Marussia","Russian",884,0,0,4,"Spanish Grand Prix",2013
206,"Marussia","Russian",913,2,0,15,"Singapore Grand Prix",2014
206,"Marussia","Russian",860,0,0,1,"Australian Grand Prix",2012
206,"Marussia","Russian",898,0,0,69,"United States Grand Prix",2013
206,"Marussia","Russian",873,0,0,15,"Singapore Grand Prix",2012
206,"Marussia","Russian",872,0,0,14,"Italian Grand Prix",2012
206,"Marussia","Russian",896,0,0,68,"Indian Grand Prix",2013
206,"Marussia","Russian",918,2,0,24,"Abu Dhabi Grand Prix",2014
207,"Caterham","Malaysian",909,0,0,10,"German Grand Prix",2014
207,"Caterham","Malaysian",881,0,0,2,"Malaysian Grand Prix",2013
207,"Caterham","Malaysian",897,0,0,24,"Abu Dhabi Grand Prix",2013
207,"Caterham","Malaysian",885,0,0,6,"Monaco Grand Prix",2013
207,"Caterham","Malaysian",902,0,0,3,"Bahrain Grand Prix",2014
207,"Caterham","Malaysian",874,0,0,22,"Japanese Grand Prix",2012
207,"Caterham","Malaysian",912,0,0,14,"Italian Grand Prix",2014
207,"Caterham","Malaysian",861,0,0,2,"Malaysian Grand Prix",2012
207,"Caterham","Malaysian",888,0,0,20,"German Grand Prix",2013
207,"Caterham","Malaysian",895,0,0,22,"Japanese Grand Prix",2013
207,"Caterham","Malaysian",908,0,0,9,"British Grand Prix",2014
207,"Caterham","Malaysian",877,0,0,24,"Abu Dhabi Grand Prix",2012
207,"Caterham","Malaysian",868,0,0,9,"British Grand Prix",2012
207,"Caterham","Malaysian",875,0,0,35,"Korean Grand Prix",2012
207,"Caterham","Malaysian",873,0,0,15,"Singapore Grand Prix",2012
207,"Caterham","Malaysian",915,0,0,71,"Russian Grand Prix",2014
207,"Caterham","Malaysian",905,0,0,6,"Monaco Grand Prix",2014
207,"Caterham","Malaysian",880,0,0,1,"Australian Grand Prix",2013
207,"Caterham","Malaysian",904,0,0,4,"Spanish Grand Prix",2014
207,"Caterham","Malaysian",867,0,0,12,"European Grand Prix",2012
207,"Caterham","Malaysian",893,0,0,15,"Singapore Grand Prix",2013
207,"Caterham","Malaysian",882,0,0,17,"Chinese Grand Prix",2013
207,"Caterham","Malaysian",914,0,0,22,"Japanese Grand Prix",2014
207,"Caterham","Malaysian",863,0,0,3,"Bahrain Grand Prix",2012
207,"Caterham","Malaysian",913,0,0,15,"Singapore Grand Prix",2014
207,"Caterham","Malaysian",892,0,0,14,"Italian Grand Prix",2013
207,"Caterham","Malaysian",899,0,0,18,"Brazilian Grand Prix",2013
207,"Caterham","Malaysian",891,0,0,13,"Belgian Grand Prix",2013
207,"Caterham","Malaysian",901,0,0,2,"Malaysian Grand Prix",2014
207,"Caterham","Malaysian",872,0,0,14,"Italian Grand Prix",2012
207,"Caterham","Malaysian",878,0,0,69,"United States Grand Prix",2012
207,"Caterham","Malaysian",890,0,0,11,"Hungarian Grand Prix",2013
207,"Caterham","Malaysian",916,0,0,69,"United States Grand Prix",2014
207,"Caterham","Malaysian",864,0,0,4,"Spanish Grand Prix",2012
207,"Caterham","Malaysian",894,0,0,35,"Korean Grand Prix",2013
207,"Caterham","Malaysian",870,0,0,11,"Hungarian Grand Prix",2012
207,"Caterham","Malaysian",903,0,0,17,"Chinese Grand Prix",2014
207,"Caterham","Malaysian",887,0,0,9,"British Grand Prix",2013
207,"Caterham","Malaysian",898,0,0,69,"United States Grand Prix",2013
207,"Caterham","Malaysian",906,0,0,7,"Canadian Grand Prix",2014
207,"Caterham","Malaysian",900,0,0,1,"Australian Grand Prix",2014
207,"Caterham","Malaysian",866,0,0,7,"Canadian Grand Prix",2012
207,"Caterham","Malaysian",871,0,0,13,"Belgian Grand Prix",2012
207,"Caterham","Malaysian",883,0,0,3,"Bahrain Grand Prix",2013
207,"Caterham","Malaysian",907,0,0,70,"Austrian Grand Prix",2014
207,"Caterham","Malaysian",910,0,0,11,"Hungarian Grand Prix",2014
207,"Caterham","Malaysian",911,0,0,13,"Belgian Grand Prix",2014
207,"Caterham","Malaysian",865,0,0,6,"Monaco Grand Prix",2012
207,"Caterham","Malaysian",917,0,0,18,"Brazilian Grand Prix",2014
207,"Caterham","Malaysian",869,0,0,10,"German Grand Prix",2012
207,"Caterham","Malaysian",879,0,0,18,"Brazilian Grand Prix",2012
207,"Caterham","Malaysian",860,0,0,1,"Australian Grand Prix",2012
207,"Caterham","Malaysian",886,0,0,7,"Canadian Grand Prix",2013
207,"Caterham","Malaysian",876,0,0,68,"Indian Grand Prix",2012
207,"Caterham","Malaysian",862,0,0,17,"Chinese Grand Prix",2012
207,"Caterham","Malaysian",884,0,0,4,"Spanish Grand Prix",2013
207,"Caterham","Malaysian",896,0,0,68,"Indian Grand Prix",2013
207,"Caterham","Malaysian",918,0,0,24,"Abu Dhabi Grand Prix",2014
208,"Lotus F1","British",909,8,0,10,"German Grand Prix",2014
208,"Lotus F1","British",890,183,1,11,"Hungarian Grand Prix",2013
208,"Lotus F1","British",945,78,0,24,"Abu Dhabi Grand Prix",2015
208,"Lotus F1","British",908,8,0,9,"British Grand Prix",2014
208,"Lotus F1","British",881,40,1,2,"Malaysian Grand Prix",2013
208,"Lotus F1","British",893,206,1,15,"Singapore Grand Prix",2013
208,"Lotus F1","British",868,144,0,9,"British Grand Prix",2012
208,"Lotus F1","British",862,24,0,17,"Chinese Grand Prix",2012
